TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-11-12-40-318000,"[-0.21052312850952148, 1.073577880859375, 0.07768464088439941]","[-51.585147857666016, 34.13159942626953, -0.9959691762924194]","[0.15046262741088867, 0.5419559478759766, 0.43311381340026855]","[38.41117858886719, 14.384398460388184, -39.583160400390625]","[-0.0224151611328125, 0.5200017690658569, 0.4051480293273926]","[14.74596881866455, 4.386027812957764, 23.515111923217773]"
2019-11-11-11-12-40-818000,"[-0.22029948234558105, 1.0695890188217163, 0.07415390014648438]","[-54.42326736450195, 35.7450065612793, -0.9942268133163452]","[0.15643310546875, 0.542575478553772, 0.4248650074005127]","[40.4687385559082, 15.7129545211792, -37.96826934814453]","[-0.030684471130371094, 0.5110759735107422, 0.41244935989379883]","[11.648271560668945, 8.738093376159668, 28.92236328125]"
2019-11-11-11-12-41-319000,"[-0.2074451446533203, 1.094145655632019, 0.07476568222045898]","[-49.72450637817383, 25.42493438720703, 3.6428277492523193]","[0.10489320755004883, 0.5698374509811401, 0.4327547550201416]","[30.139728546142578, 3.9810802936553955, -22.573787689208984]","[-0.04400372505187988, 0.5039201974868774, 0.42237067222595215]","[9.131592750549316, 12.388227462768555, 28.355966567993164]"
2019-11-11-11-12-41-819000,"[-0.15215849876403809, 1.1621809005737305, 0.08563804626464844]","[-28.02016258239746, -11.182709693908691, 13.4259672164917]","[0.11958003044128418, 0.5551892518997192, 0.44682741165161133]","[38.173160552978516, 8.58415412902832, -9.599198341369629]","[-0.0732119083404541, 0.49141597747802734, 0.43764233589172363]","[10.88019847869873, 28.06801414489746, 58.797149658203125]"
2019-11-11-11-12-42-320000,"[-0.11771464347839355, 1.1807193756103516, 0.07719707489013672]","[-2.801910161972046, -21.34792709350586, 8.405969619750977]","[-0.020733356475830078, 0.5447090864181519, 0.44031500816345215]","[16.30522346496582, 3.5188491344451904, 37.06460952758789]","[-0.06437420845031738, 0.5650545358657837, 0.43315863609313965]","[7.494207382202148, -1.6660882234573364, 66.05211639404297]"
2019-11-11-11-12-42-821000,"[-0.09734606742858887, 1.1484264135360718, 0.06886601448059082]","[32.29996871948242, 2.718855619430542, -5.608767986297607]","[-0.035262107849121094, 0.5337845087051392, 0.43168044090270996]","[0.25951921939849854, 16.288116455078125, 49.5390625]","[-0.03408169746398926, 0.5939983129501343, 0.4107398986816406]","[13.961965560913086, -12.059369087219238, 57.19205856323242]"
2019-11-11-11-12-43-321000,"[-0.09627962112426758, 1.1315672397613525, 0.03710341453552246]","[37.44173812866211, 12.019487380981445, -3.3706214427948]","[-0.023577213287353516, 0.5481321811676025, 0.4254419803619385]","[10.352823257446289, 8.738155364990234, 46.39845657348633]","[-0.02659296989440918, 0.6059846878051758, 0.39949464797973633]","[18.923606872558594, -15.29861068725586, 55.3287353515625]"
2019-11-11-11-12-43-822000,"[-0.08796811103820801, 1.130052089691162, 0.034152984619140625]","[38.58341979980469, 8.452505111694336, 1.4901623725891113]","[-0.024624109268188477, 0.5495237112045288, 0.4265909194946289]","[11.361495018005371, 8.272822380065918, 47.070247650146484]","[-0.028310537338256836, 0.6064587831497192, 0.3994712829589844]","[18.940479278564453, -15.160154342651367, 56.216068267822266]"
2019-11-11-11-12-44-322000,"[-0.083160400390625, 1.1314284801483154, 0.0332791805267334]","[38.74855422973633, 6.110507965087891, -1.819077730178833]","[-0.023133277893066406, 0.5490230321884155, 0.4260749816894531]","[11.991142272949219, 7.810873508453369, 47.920413970947266]","[-0.027704477310180664, 0.6052130460739136, 0.3990204334259033]","[18.764610290527344, -14.92912483215332, 57.005958557128906]"
2019-11-11-11-12-44-823000,"[-0.07761001586914062, 1.1217923164367676, 0.04760265350341797]","[41.4069938659668, 14.652348518371582, -0.6403444409370422]","[0.007175922393798828, 0.5562998056411743, 0.39194250106811523]","[10.15918254852295, 7.318782806396484, 45.3939208984375]","[-0.025255203247070312, 0.6073921918869019, 0.3983321189880371]","[19.42281723022461, -15.074270248413086, 56.41987609863281]"
2019-11-11-11-12-45-324000,"[-0.010739803314208984, 1.102806568145752, 0.04991602897644043]","[64.44620513916016, 21.61123275756836, 1.6686903238296509]","[0.02673482894897461, 0.5812510251998901, 0.385847806930542]","[-10.84887981414795, 8.921737670898438, -7.516415596008301]","[-0.03493165969848633, 0.6427655220031738, 0.37639904022216797]","[18.872577667236328, -28.26404571533203, 73.89366912841797]"
2019-11-11-11-12-45-824000,"[0.09386873245239258, 1.0773197412490845, -0.005213737487792969]","[96.24788665771484, 24.923603057861328, 3.3901195526123047]","[0.16787147521972656, 0.5600165128707886, 0.4044020175933838]","[29.53647804260254, 16.28249168395996, -35.920108795166016]","[-0.039081573486328125, 0.5429341793060303, 0.42001891136169434]","[15.432787895202637, 3.526326894760132, 46.6887092590332]"
2019-11-11-11-12-46-325000,"[0.14621686935424805, 1.054545521736145, -0.031194448471069336]","[107.5646743774414, 28.272016525268555, 6.784504413604736]","[0.1907191276550293, 0.5479819774627686, 0.39961838722229004]","[30.288305282592773, 28.35230255126953, -45.80547332763672]","[-0.05115818977355957, 0.4790830612182617, 0.4208488464355469]","[6.14845609664917, 19.980484008789062, 30.336999893188477]"
2019-11-11-11-12-46-825000,"[0.14220118522644043, 1.0905572175979614, -0.005309343338012695]","[94.10755920410156, 13.829073905944824, 0.2491706907749176]","[0.16926956176757812, 0.5590614080429077, 0.4089932441711426]","[26.151451110839844, 22.308834075927734, -32.760189056396484]","[-0.04375123977661133, 0.5043579339981079, 0.42487287521362305]","[12.209599494934082, 11.775412559509277, 29.058439254760742]"
2019-11-11-11-12-47-325000,"[0.07968759536743164, 1.1529343128204346, 0.03935050964355469]","[69.8053207397461, -15.028810501098633, -2.492250919342041]","[0.11988544464111328, 0.5720324516296387, 0.40410780906677246]","[32.66440200805664, 10.619073867797852, -4.295633316040039]","[-0.05000638961791992, 0.5961494445800781, 0.4150855541229248]","[15.063817024230957, -13.573173522949219, 82.02605438232422]"
2019-11-11-11-12-47-826000,"[-0.0171201229095459, 1.172755479812622, 0.06099200248718262]","[53.96699142456055, -21.405683517456055, -0.4401456415653229]","[-0.0026607513427734375, 0.5548020601272583, 0.3930366039276123]","[11.346861839294434, 6.958737850189209, 25.561697006225586]","[-0.06365203857421875, 0.5998231172561646, 0.41895461082458496]","[8.022170066833496, -9.699891090393066, 87.4522705078125]"
2019-11-11-11-12-48-326000,"[-0.07527542114257812, 1.1604138612747192, 0.08016562461853027]","[25.199262619018555, -10.456222534179688, 6.987896919250488]","[-0.002908468246459961, 0.5582605600357056, 0.3871002197265625]","[10.462886810302734, 3.154841423034668, 28.38186264038086]","[-0.055295467376708984, 0.601717472076416, 0.4139587879180908]","[10.112625122070312, -10.376912117004395, 88.0741958618164]"
2019-11-11-11-12-48-827000,"[-0.07360410690307617, 1.1555572748184204, 0.04247760772705078]","[26.574169158935547, -5.565524578094482, -1.3225637674331665]","[-0.007386922836303711, 0.552423357963562, 0.38551974296569824]","[10.030606269836426, 3.2234859466552734, 25.30107307434082]","[-0.05524754524230957, 0.6004165410995483, 0.4105510711669922]","[11.51976203918457, -10.967523574829102, 82.65744018554688]"
2019-11-11-11-12-49-328000,"[-0.0937049388885498, 1.2328568696975708, 0.0057027339935302734]","[28.408985137939453, -35.85036087036133, -5.2672343254089355]","[-0.009122371673583984, 0.5507104396820068, 0.3842587471008301]","[10.29149055480957, 3.3090975284576416, 25.32057762145996]","[-0.05633544921875, 0.5989856719970703, 0.4107475280761719]","[11.629456520080566, -10.478270530700684, 80.6227035522461]"
2019-11-11-11-12-49-828000,"[-0.09394335746765137, 1.2442518472671509, -0.017423152923583984]","[32.63667297363281, -56.48317337036133, -11.065556526184082]","[-0.01320648193359375, 0.5420544147491455, 0.388995885848999]","[8.777709007263184, 5.443535804748535, 25.650068283081055]","[-0.05898284912109375, 0.5903042554855347, 0.4164142608642578]","[10.453863143920898, -8.24677848815918, 78.7296142578125]"
2019-11-11-11-12-50-329000,"[-0.10588669776916504, 1.2435340881347656, -0.007071971893310547]","[31.82058334350586, -57.62607192993164, -7.36706018447876]","[-0.010210990905761719, 0.5445444583892822, 0.38792872428894043]","[9.660844802856445, 5.107414245605469, 26.020017623901367]","[-0.05564761161804199, 0.5935046672821045, 0.4149496555328369]","[11.409729957580566, -8.956536293029785, 78.71631622314453]"
2019-11-11-11-12-50-829000,"[-0.11119389533996582, 1.2378978729248047, 0.014438867568969727]","[25.267099380493164, -50.746761322021484, -2.575557231903076]","[-0.008529424667358398, 0.5456128120422363, 0.38906335830688477]","[10.28338623046875, 4.811945915222168, 26.374370574951172]","[-0.05360269546508789, 0.5949879884719849, 0.416553258895874]","[12.20808219909668, -9.296544075012207, 78.5510025024414]"
2019-11-11-11-12-51-330000,"[-0.11477518081665039, 1.2350951433181763, 0.019542932510375977]","[24.43001937866211, -48.50789260864258, -1.1777539253234863]","[-0.009381771087646484, 0.5454251766204834, 0.389157772064209]","[10.241522789001465, 5.32820463180542, 26.548370361328125]","[-0.0541691780090332, 0.5950314998626709, 0.41675806045532227]","[12.200148582458496, -8.936787605285645, 78.32756805419922]"
2019-11-11-11-12-51-831000,"[-0.1162252426147461, 1.234006643295288, 0.022558927536010742]","[21.473737716674805, -47.580604553222656, -0.6177480220794678]","[-0.010843753814697266, 0.5425220727920532, 0.3908858299255371]","[9.574126243591309, 6.432346820831299, 26.503379821777344]","[-0.05562424659729004, 0.5923162698745728, 0.41854023933410645]","[11.554931640625, -7.970946788787842, 78.13847351074219]"
2019-11-11-11-12-52-331000,"[-0.11604595184326172, 1.22772216796875, 0.043030500411987305]","[19.468162536621094, -41.60736846923828, 2.198118209838867]","[-0.011481761932373047, 0.541806697845459, 0.39104270935058594]","[9.517550468444824, 6.691267013549805, 26.5620174407959]","[-0.056025028228759766, 0.5918048620223999, 0.41878342628479004]","[11.522318840026855, -7.799263954162598, 77.83345031738281]"
2019-11-11-11-12-52-832000,"[-0.12185096740722656, 1.2318675518035889, 0.028443098068237305]","[18.960973739624023, -45.77655029296875, -1.4652525186538696]","[-0.012233495712280273, 0.5400056838989258, 0.3914370536804199]","[9.357948303222656, 7.030580043792725, 26.339176177978516]","[-0.05605888366699219, 0.5903865098953247, 0.4191722869873047]","[11.61409854888916, -7.532622814178467, 77.25420379638672]"
2019-11-11-11-12-53-332000,"[-0.14157962799072266, 1.2281312942504883, 0.03371858596801758]","[10.68179988861084, -41.561946868896484, 0.24150152504444122]","[-0.01181793212890625, 0.5427693128585815, 0.3917851448059082]","[9.567788124084473, 6.840437889099121, 27.051528930664062]","[-0.05634164810180664, 0.5929819345474243, 0.4196150302886963]","[11.647550582885742, -7.823235034942627, 77.80601501464844]"
2019-11-11-11-12-53-833000,"[-0.13161015510559082, 1.2258495092391968, 0.03574347496032715]","[10.191544532775879, -39.75435256958008, 2.5102028846740723]","[-0.013330221176147461, 0.5401989221572876, 0.39168500900268555]","[9.02383041381836, 7.268232345581055, 26.275867462158203]","[-0.057294607162475586, 0.5910625457763672, 0.4193379878997803]","[11.409059524536133, -7.377840518951416, 76.83821868896484]"
2019-11-11-11-12-54-333000,"[-0.13117623329162598, 1.224232792854309, 0.03216099739074707]","[-4.90359354019165, -37.4395751953125, 10.478254318237305]","[-0.013070106506347656, 0.5370395183563232, 0.3917202949523926]","[8.730600357055664, 7.418310165405273, 25.923152923583984]","[-0.055907249450683594, 0.587486743927002, 0.41988205909729004]","[11.359029769897461, -6.8806986808776855, 75.94073486328125]"
2019-11-11-11-12-54-833000,"[-0.10982799530029297, 1.173026442527771, 0.04930901527404785]","[8.759980201721191, -11.185188293457031, -4.720870018005371]","[-0.015009403228759766, 0.5363259315490723, 0.39135026931762695]","[8.689691543579102, 7.555726051330566, 25.98703384399414]","[-0.05785846710205078, 0.5869978666305542, 0.4200620651245117]","[11.292755126953125, -6.676181316375732, 75.60441589355469]"
2019-11-11-11-12-55-334000,"[-0.08408975601196289, 1.1492503881454468, 0.060102224349975586]","[12.572731971740723, 3.4845826625823975, -15.783802032470703]","[-0.017887592315673828, 0.5338653326034546, 0.39185023307800293]","[8.13344955444336, 8.555976867675781, 25.659868240356445]","[-0.06004643440246582, 0.5849889516830444, 0.42053937911987305]","[10.919032096862793, -5.890649795532227, 74.76152038574219]"
2019-11-11-11-12-55-835000,"[-0.1140904426574707, 1.1715776920318604, 0.05754446983337402]","[-0.6106980443000793, -8.825122833251953, -10.052971839904785]","[-0.016308307647705078, 0.5329750776290894, 0.392669677734375]","[8.245436668395996, 8.951038360595703, 26.098844528198242]","[-0.05837655067443848, 0.58394455909729, 0.421825647354126]","[10.920212745666504, -5.474533557891846, 74.73943328857422]"
2019-11-11-11-12-56-335000,"[-0.10731744766235352, 1.1621071100234985, 0.049196481704711914]","[-3.6286208629608154, -7.325706958770752, -19.202861785888672]","[-0.01688385009765625, 0.535724401473999, 0.39146852493286133]","[8.547327995300293, 8.696394920349121, 26.944141387939453]","[-0.059334754943847656, 0.5862972736358643, 0.420320987701416]","[10.92442512512207, -5.776793956756592, 75.01661682128906]"
2019-11-11-11-12-56-836000,"[-0.08929944038391113, 1.1520441770553589, 0.05201268196105957]","[2.078019142150879, -0.341535359621048, -23.810468673706055]","[-0.01699686050415039, 0.5335396528244019, 0.392162561416626]","[8.575004577636719, 9.120646476745605, 26.77489471435547]","[-0.05875706672668457, 0.5846961736679077, 0.4211735725402832]","[10.94890308380127, -5.3630523681640625, 74.21366882324219]"
2019-11-11-11-12-57-336000,"[-0.08574199676513672, 1.1595053672790527, 0.05082845687866211]","[5.135615825653076, -4.874648094177246, -26.860719680786133]","[-0.01928091049194336, 0.5309373140335083, 0.39415454864501953]","[8.347000122070312, 10.51554012298584, 28.187950134277344]","[-0.06152653694152832, 0.5810308456420898, 0.42374134063720703]","[10.290424346923828, -4.09810733795166, 74.71720123291016]"
2019-11-11-11-12-57-836000,"[-0.11454272270202637, 1.181126594543457, 0.042801618576049805]","[-3.5786523818969727, -14.667950630187988, -12.879402160644531]","[-0.020002365112304688, 0.5273354053497314, 0.39508533477783203]","[8.344647407531738, 11.001317977905273, 28.807994842529297]","[-0.06103849411010742, 0.5768111944198608, 0.4252147674560547]","[10.177645683288574, -3.375037670135498, 73.82217407226562]"
2019-11-11-11-12-58-337000,"[-0.07944488525390625, 1.1829253435134888, 0.009410381317138672]","[10.603989601135254, -19.99334716796875, -22.310787200927734]","[-0.021996736526489258, 0.5265837907791138, 0.3941044807434082]","[8.340869903564453, 11.119327545166016, 27.979719161987305]","[-0.061428070068359375, 0.5767852067947388, 0.4237198829650879]","[10.434192657470703, -3.4850831031799316, 72.7398910522461]"
2019-11-11-11-12-58-838000,"[-0.08444356918334961, 1.1745740175247192, 0.02622675895690918]","[9.788528442382812, -14.282665252685547, -22.14025115966797]","[-0.021228551864624023, 0.5275317430496216, 0.39548492431640625]","[8.437368392944336, 11.396785736083984, 28.81365394592285]","[-0.06135082244873047, 0.5772690773010254, 0.42513132095336914]","[10.25968074798584, -3.234224796295166, 73.15068054199219]"
2019-11-11-11-12-59-339000,"[-0.10252904891967773, 1.1740710735321045, 0.024439334869384766]","[0.974480390548706, -11.6919527053833, -12.878097534179688]","[-0.023488521575927734, 0.5242660045623779, 0.3948972225189209]","[7.926116943359375, 11.343378067016602, 27.436527252197266]","[-0.06180095672607422, 0.5748590230941772, 0.4242887496948242]","[10.29025650024414, -3.0633256435394287, 71.18536376953125]"
