TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-14-59-28-876000,"[0.0245516300201416, 1.056078314781189, 0.2273707389831543]","[80.80609130859375, 26.35409164428711, 0.5160584449768066]","[0.03444933891296387, 0.5098955631256104, 0.5309109687805176]","[59.62835693359375, -27.43082618713379, 16.084941864013672]","[0.4450211524963379, 0.5627274513244629, 0.26152801513671875]","[89.3890151977539, 22.434375762939453, -42.84870147705078]"
2019-11-11-14-59-29-196000,"[0.025361299514770508, 1.055980920791626, 0.22735023498535156]","[80.51253509521484, 26.507368087768555, 0.3064161241054535]","[0.034818410873413086, 0.5095746517181396, 0.5304608345031738]","[59.68100357055664, -27.48247718811035, 16.138504028320312]","[0.44718384742736816, 0.5627819299697876, 0.25565409660339355]","[91.40087890625, 20.68970489501953, -39.67996597290039]"
2019-11-11-14-59-29-697000,"[0.024435997009277344, 1.0564730167388916, 0.22693872451782227]","[80.33787536621094, 26.44601821899414, 0.08886381983757019]","[0.03494715690612793, 0.5101087093353271, 0.5308799743652344]","[59.7324104309082, -27.416807174682617, 16.108938217163086]","[0.4468824863433838, 0.5591202974319458, 0.2532668113708496]","[92.09195709228516, 22.701570510864258, -39.7799072265625]"
2019-11-11-14-59-29-809000,"[0.0242156982421875, 1.0560587644577026, 0.22672581672668457]","[80.20928955078125, 26.516504287719727, 0.09748371690511703]","[0.035143136978149414, 0.5095590353012085, 0.5304908752441406]","[59.78062057495117, -27.398141860961914, 16.0601863861084]","[0.4473848342895508, 0.5599073171615601, 0.25089526176452637]","[92.85269165039062, 22.12425422668457, -39.44856643676758]"
2019-11-11-14-59-30-200000,"[0.023766517639160156, 1.0564627647399902, 0.2261185646057129]","[80.0495834350586, 26.498193740844727, -0.056901831179857254]","[0.03512692451477051, 0.5099872350692749, 0.5304293632507324]","[59.778873443603516, -27.45918083190918, 16.0470027923584]","[0.4470944404602051, 0.5631687641143799, 0.254382848739624]","[91.72242736816406, 21.8914852142334, -39.980411529541016]"
2019-11-11-14-59-30-453000,"[0.023209810256958008, 1.056309461593628, 0.22672796249389648]","[79.68363189697266, 26.589298248291016, -0.1490037888288498]","[0.035361528396606445, 0.5098488330841064, 0.5304388999938965]","[59.737606048583984, -27.42055320739746, 16.09358787536621]","[0.4483475685119629, 0.5639033317565918, 0.25299644470214844]","[92.7950210571289, 21.61965560913086, -39.23693084716797]"
2019-11-11-14-59-30-701000,"[0.02335667610168457, 1.0561572313308716, 0.22650361061096191]","[79.80400085449219, 26.58390235900879, -0.20392169058322906]","[0.03477287292480469, 0.5097470283508301, 0.5307269096374512]","[59.70155715942383, -27.497100830078125, 16.182453155517578]","[0.44748806953430176, 0.5656152963638306, 0.25406885147094727]","[92.09125518798828, 21.630847930908203, -39.111328125]"
2019-11-11-14-59-30-920000,"[0.022988557815551758, 1.055872917175293, 0.2271106243133545]","[79.63469696044922, 26.65532875061035, -0.15750087797641754]","[0.03491854667663574, 0.50989830493927, 0.5306377410888672]","[59.71931838989258, -27.45460319519043, 16.09722137451172]","[0.44742894172668457, 0.5653945207595825, 0.25547361373901367]","[91.44393920898438, 21.698326110839844, -39.82368469238281]"
2019-11-11-14-59-30-929000,"[0.022988557815551758, 1.055872917175293, 0.2271106243133545]","[79.63469696044922, 26.65532875061035, -0.15750087797641754]","[0.03491854667663574, 0.50989830493927, 0.5306377410888672]","[59.71931838989258, -27.45460319519043, 16.09722137451172]","[0.44742894172668457, 0.5653945207595825, 0.25547361373901367]","[91.44393920898438, 21.698326110839844, -39.82368469238281]"
2019-11-11-14-59-31-201000,"[0.022577524185180664, 1.0560433864593506, 0.22648930549621582]","[79.74031066894531, 26.691694259643555, -0.18840327858924866]","[0.035262346267700195, 0.5100018978118896, 0.53017258644104]","[59.706478118896484, -27.472511291503906, 16.09541893005371]","[0.44687390327453613, 0.571617841720581, 0.257157564163208]","[91.25883483886719, 21.209285736083984, -40.420963287353516]"
2019-11-11-14-59-31-231000,"[0.022233963012695312, 1.0561233758926392, 0.22649788856506348]","[79.76993560791016, 26.659650802612305, -0.17033381760120392]","[0.035093069076538086, 0.5100822448730469, 0.5301783084869385]","[59.711219787597656, -27.471105575561523, 16.08852767944336]","[0.4471416473388672, 0.5711194276809692, 0.2575404644012451]","[91.55310821533203, 21.05611801147461, -40.406131744384766]"
2019-11-11-14-59-31-609000,"[0.021133899688720703, 1.0558873414993286, 0.22774219512939453]","[79.5441665649414, 26.652708053588867, -0.06510277092456818]","[0.03534984588623047, 0.5097171068191528, 0.5305004119873047]","[59.81757736206055, -27.46227264404297, 15.852721214294434]","[0.44593238830566406, 0.5711202621459961, 0.2601199150085449]","[90.9751968383789, 21.438352584838867, -40.97649002075195]"
2019-11-11-14-59-31-701000,"[0.020756959915161133, 1.055877923965454, 0.22785067558288574]","[79.6312026977539, 26.64542579650879, 0.003737466176971793]","[0.03527021408081055, 0.5098644495010376, 0.5304007530212402]","[59.80904006958008, -27.49625015258789, 15.870640754699707]","[0.44523191452026367, 0.5714384317398071, 0.2598283290863037]","[90.95819854736328, 21.453886032104492, -40.93958282470703]"
2019-11-11-14-59-32-202000,"[0.020626068115234375, 1.0570706129074097, 0.22870707511901855]","[78.82205200195312, 26.374191284179688, -0.35014817118644714]","[0.03536224365234375, 0.5095795392990112, 0.530282735824585]","[59.82996368408203, -27.48872184753418, 15.795476913452148]","[0.43407773971557617, 0.6330879926681519, 0.3124394416809082]","[78.36092376708984, 6.869714260101318, -39.84103012084961]"
2019-11-11-14-59-32-253000,"[0.020509004592895508, 1.0579687356948853, 0.22891759872436523]","[78.60873413085938, 26.147663116455078, -0.51069176197052]","[0.035466670989990234, 0.5098248720169067, 0.5302481651306152]","[59.84297561645508, -27.438512802124023, 15.761529922485352]","[0.43126344680786133, 0.6427371501922607, 0.31969761848449707]","[76.94880676269531, 4.818662166595459, -39.768253326416016]"
2019-11-11-14-59-32-676000,"[0.01058650016784668, 1.0731579065322876, 0.2478339672088623]","[68.75223541259766, 20.715478897094727, -2.0907981395721436]","[0.03461027145385742, 0.5098971128463745, 0.5310409069061279]","[59.671531677246094, -27.618288040161133, 16.104494094848633]","[0.425295352935791, 0.6405402421951294, 0.32477569580078125]","[77.16580963134766, 6.3031182289123535, -39.31716537475586]"
2019-11-11-14-59-32-702000,"[0.009867668151855469, 1.0735905170440674, 0.24891924858093262]","[68.27862548828125, 20.5654239654541, -2.2249040603637695]","[0.03493046760559082, 0.5100222826004028, 0.5307791233062744]","[59.657588958740234, -27.63416862487793, 16.103914260864258]","[0.4258604049682617, 0.6409441232681274, 0.325747013092041]","[77.05677032470703, 6.246796607971191, -39.21721267700195]"
2019-11-11-14-59-33-163000,"[0.001956462860107422, 1.0803669691085815, 0.2582266330718994]","[63.36692810058594, 17.9283390045166, -2.747032642364502]","[0.03484678268432617, 0.5092265605926514, 0.5304858684539795]","[59.83261489868164, -27.557308197021484, 16.03342056274414]","[0.38190722465515137, 0.6695191860198975, 0.3966078758239746]","[58.11096954345703, 3.7019965648651123, -41.18602752685547]"
2019-11-11-14-59-33-203000,"[0.0016334056854248047, 1.080397605895996, 0.25821781158447266]","[63.327613830566406, 17.910762786865234, -2.8140416145324707]","[0.03482770919799805, 0.5093798637390137, 0.530719518661499]","[59.85116195678711, -27.5440616607666, 16.008953094482422]","[0.3833620548248291, 0.6696873903274536, 0.39452052116394043]","[59.27847671508789, 3.8467490673065186, -40.32175064086914]"
2019-11-11-14-59-33-453000,"[-0.00012922286987304688, 1.0809651613235474, 0.25654125213623047]","[63.65677261352539, 17.818632125854492, -2.9998154640197754]","[0.036102294921875, 0.5095434188842773, 0.5298066139221191]","[60.16586685180664, -27.50225830078125, 15.760486602783203]","[0.38208556175231934, 0.6657199859619141, 0.39437341690063477]","[57.74211502075195, 5.932450294494629, -40.00225830078125]"
2019-11-11-14-59-33-704000,"[-9.226799011230469e-05, 1.0807769298553467, 0.2554159164428711]","[64.03330993652344, 17.92269515991211, -2.9266326427459717]","[0.03593134880065918, 0.5093463659286499, 0.5298004150390625]","[60.2519645690918, -27.48961067199707, 15.654184341430664]","[0.38576531410217285, 0.6638734340667725, 0.38819360733032227]","[58.763607025146484, 6.49044132232666, -39.58902359008789]"
2019-11-11-14-59-33-985000,"[-0.0003402233123779297, 1.0823757648468018, 0.25627970695495605]","[63.237770080566406, 17.212482452392578, -3.01608943939209]","[0.036336421966552734, 0.509324312210083, 0.5296182632446289]","[60.20974349975586, -27.516605377197266, 15.634114265441895]","[0.41649794578552246, 0.6546169519424438, 0.33287501335144043]","[76.83214569091797, 7.4317145347595215, -39.166587829589844]"
2019-11-11-14-59-34-204000,"[-0.011685609817504883, 1.0895144939422607, 0.27112412452697754]","[52.489402770996094, 14.9319486618042, -2.7490365505218506]","[0.03612351417541504, 0.509489893913269, 0.5291273593902588]","[60.09956359863281, -27.588315963745117, 15.781310081481934]","[0.4177513122558594, 0.6540704965591431, 0.3329660892486572]","[76.2156753540039, 6.830796718597412, -39.41348648071289]"
2019-11-11-14-59-34-274000,"[-0.018935680389404297, 1.0888181924819946, 0.2778513431549072]","[47.652339935302734, 15.524150848388672, -2.658615827560425]","[0.03606867790222168, 0.5093371868133545, 0.5296683311462402]","[60.110713958740234, -27.548372268676758, 15.729446411132812]","[0.413013219833374, 0.6489769220352173, 0.3413112163543701]","[73.3026123046875, 8.486781120300293, -39.923492431640625]"
2019-11-11-14-59-34-651000,"[-0.02855205535888672, 1.0831985473632812, 0.28516292572021484]","[42.912227630615234, 17.85862922668457, -3.3057096004486084]","[0.035982608795166016, 0.5091942548751831, 0.5295038223266602]","[60.062129974365234, -27.528913497924805, 15.761051177978516]","[0.3031153678894043, 0.6525646448135376, 0.43869709968566895]","[34.809547424316406, 10.481075286865234, -42.921348571777344]"
2019-11-11-14-59-34-705000,"[-0.02824878692626953, 1.083348035812378, 0.28476977348327637]","[43.42391586303711, 17.794677734375, -3.279834270477295]","[0.03650832176208496, 0.5090842247009277, 0.5295641422271729]","[60.1022834777832, -27.51567268371582, 15.757246971130371]","[0.2988736629486084, 0.6531481742858887, 0.44138669967651367]","[34.408748626708984, 11.21390438079834, -43.805091857910156]"
2019-11-11-14-59-34-941000,"[-0.02527475357055664, 1.0837005376815796, 0.2800717353820801]","[46.86769104003906, 17.39193344116211, -3.4761059284210205]","[0.0359036922454834, 0.5092676877975464, 0.5298447608947754]","[60.13010787963867, -27.498260498046875, 15.615092277526855]","[0.29412031173706055, 0.6487832069396973, 0.447659969329834]","[34.36606216430664, 13.506860733032227, -40.20234680175781]"
2019-11-11-14-59-35-206000,"[-0.012475967407226562, 1.0854663848876953, 0.26425719261169434]","[57.41896438598633, 16.2376651763916, -2.123264789581299]","[0.03581643104553223, 0.5093332529067993, 0.5291562080383301]","[60.30133056640625, -27.44863510131836, 15.445507049560547]","[0.3343789577484131, 0.6386053562164307, 0.4129366874694824]","[47.34853744506836, 14.739378929138184, -41.14859390258789]"
2019-11-11-14-59-35-518000,"[-0.002525806427001953, 1.0838916301727295, 0.25097060203552246]","[63.25849151611328, 16.77530288696289, -2.169990062713623]","[0.03604435920715332, 0.5095885992050171, 0.5288383960723877]","[60.46937942504883, -27.550214767456055, 15.08937931060791]","[0.4127919673919678, 0.6523011922836304, 0.3155636787414551]","[76.46239471435547, 8.432432174682617, -37.40719223022461]"
2019-11-11-14-59-35-709000,"[-0.012121200561523438, 1.0905460119247437, 0.2653377056121826]","[52.99277114868164, 14.658339500427246, -1.716808795928955]","[0.0366673469543457, 0.5094709396362305, 0.528578519821167]","[60.469024658203125, -27.606679916381836, 15.09286880493164]","[0.413729190826416, 0.6544312238693237, 0.31370043754577637]","[76.52810668945312, 7.705408573150635, -37.975929260253906]"
2019-11-11-14-59-35-807000,"[-0.029909372329711914, 1.0940711498260498, 0.28127241134643555]","[40.25774002075195, 13.452378273010254, -1.7652479410171509]","[0.03607010841369629, 0.5092340707778931, 0.528843879699707]","[60.330848693847656, -27.600013732910156, 15.301592826843262]","[0.40251970291137695, 0.6508404016494751, 0.3313577175140381]","[71.86869049072266, 8.531118392944336, -37.80146026611328]"
2019-11-11-14-59-36-209000,"[-0.09087109565734863, 1.0961649417877197, 0.303753137588501]","[9.377934455871582, 13.115191459655762, -0.4046787619590759]","[0.033686161041259766, 0.5089612007141113, 0.5276370048522949]","[60.16556167602539, -28.359600067138672, 14.749516487121582]","[0.17225408554077148, 0.6768182516098022, 0.4894747734069824]","[10.503519058227539, 10.242570877075195, -39.28071975708008]"
2019-11-11-14-59-36-606000,"[-0.12946772575378418, 1.0816903114318848, 0.31245875358581543]","[-4.7188310623168945, 19.15509605407715, 1.3278545141220093]","[0.0332643985748291, 0.5091835260391235, 0.5281739234924316]","[60.13166809082031, -28.595521926879883, 14.741488456726074]","[0.04141569137573242, 0.6851896047592163, 0.5096213817596436]","[-20.4780216217041, 11.548705101013184, -37.234745025634766]"
2019-11-11-14-59-36-710000,"[-0.13306307792663574, 1.080969214439392, 0.3134429454803467]","[-5.308285236358643, 19.375301361083984, 1.9293287992477417]","[0.033135414123535156, 0.5089491605758667, 0.5280232429504395]","[60.13105010986328, -28.610206604003906, 14.72814655303955]","[0.03145742416381836, 0.6890363693237305, 0.5092287063598633]","[-22.794923782348633, 10.737709999084473, -37.170257568359375]"
2019-11-11-14-59-36-939000,"[-0.12944793701171875, 1.0814709663391113, 0.314652681350708]","[-1.8347587585449219, 19.349321365356445, 2.9462199211120605]","[0.03337597846984863, 0.5088465213775635, 0.5280897617340088]","[60.17127227783203, -28.7352294921875, 14.842461585998535]","[0.03592729568481445, 0.6915700435638428, 0.5065951347351074]","[-21.598684310913086, 10.286539077758789, -37.598106384277344]"
2019-11-11-14-59-37-210000,"[-0.08458161354064941, 1.0897823572158813, 0.303058385848999]","[21.185169219970703, 16.394481658935547, 3.513901472091675]","[0.03269076347351074, 0.5088542699813843, 0.528313398361206]","[60.34464645385742, -28.559694290161133, 14.4276704788208]","[0.0867471694946289, 0.6874004602432251, 0.4899880886077881]","[-12.133509635925293, 9.933767318725586, -40.29983139038086]"
2019-11-11-14-59-37-628000,"[-0.01998758316040039, 1.089552402496338, 0.2418370246887207]","[60.6755256652832, 15.257674217224121, 0.6356453895568848]","[0.03615880012512207, 0.510032057762146, 0.5261764526367188]","[61.05842590332031, -28.54348373413086, 13.915728569030762]","[0.36510515213012695, 0.637321949005127, 0.3042159080505371]","[74.91998291015625, 11.575699806213379, -34.41032409667969]"
2019-11-11-14-59-37-711000,"[-0.01982259750366211, 1.0901175737380981, 0.23894548416137695]","[60.34736633300781, 15.093924522399902, -0.23452411592006683]","[0.03531503677368164, 0.5096496343612671, 0.5262086391448975]","[61.095672607421875, -28.4552059173584, 13.71287727355957]","[0.37314748764038086, 0.6433254480361938, 0.292600154876709]","[77.31536865234375, 9.507006645202637, -35.473052978515625]"
2019-11-11-14-59-37-961000,"[-0.05524873733520508, 1.102003574371338, 0.2638382911682129]","[35.082401275634766, 11.172138214111328, -0.373479962348938]","[0.04796242713928223, 0.5020937919616699, 0.5151515007019043]","[60.685665130615234, -28.512737274169922, 13.499529838562012]","[0.3723018169403076, 0.6549838781356812, 0.3049604892730713]","[74.90489196777344, 6.725736141204834, -35.71327209472656]"
2019-11-11-14-59-38-212000,"[-0.14319562911987305, 1.1067696809768677, 0.28122758865356445]","[-9.849736213684082, 8.691146850585938, 1.978927731513977]","[0.03082871437072754, 0.5100982189178467, 0.5255458354949951]","[59.6146240234375, -29.12253761291504, 13.998598098754883]","[0.28997182846069336, 0.653596043586731, 0.39005351066589355]","[51.24285125732422, 10.296217918395996, -40.94000244140625]"
2019-11-11-14-59-38-712000,"[-0.21973896026611328, 1.0848857164382935, 0.26070451736450195]","[-42.941226959228516, 17.086883544921875, 3.9863064289093018]","[0.02531719207763672, 0.5094442367553711, 0.5242524147033691]","[57.38886642456055, -30.277172088623047, 14.217907905578613]","[-0.13059091567993164, 0.698182225227356, 0.4443988800048828]","[-55.90608215332031, 11.046515464782715, -38.14128875732422]"
